date,open,high,low,close,RSI_14
2015-01-09 09:16:00,0.5622185288440922,0.5597894343051069,0.5608539398165533,0.5607353730542135,0.0
2015-01-09 09:17:00,0.5594306240617626,0.5599497635144166,0.5609612186879787,0.5638217928072997,0.1045263562308043
2015-01-09 09:18:00,0.5631031524769461,0.563557170723886,0.5644477820093332,0.5674449812130966,0.2099428461898021
2015-01-09 09:19:00,0.5665076131245983,0.5639045506773908,0.5670492946414205,0.5677402039720887,0.2180679227784752
2015-01-09 09:20:00,0.5664539995710913,0.5648130828634796,0.5669688354878506,0.5670960815888355,0.2131535613569678
2015-01-09 09:21:00,0.5665344199013513,0.56475963979371,0.5677197875878344,0.5680891035963498,0.2429021767021128
2015-01-09 09:22:00,0.5674994638644653,0.5645191459797454,0.5650378158021772,0.5644122383252821,0.21236159629909251
2015-01-09 09:23:00,0.5634248337979844,0.560724688026081,0.5640991256771972,0.5642512077294688,0.21110969690724227
2015-01-09 09:24:00,0.5636124812352565,0.564572589049515,0.5648768974950382,0.5676328502415462,0.3083818224946954
2015-01-09 09:25:00,0.5670705554364139,0.564572589049515,0.5649841763664645,0.5644122383252821,0.27518034449179923
2015-01-09 09:26:00,0.5637197083422687,0.5608582957005055,0.5620608271200993,0.5614331723027384,0.2485260617382602
2015-01-09 09:27:00,0.5606369290156548,0.5597359912353372,0.5606393820736999,0.5636070853462156,0.30436913001114924
2015-01-09 09:28:00,0.5620576881835722,0.5597359912353372,0.5616317116343934,0.5619431025228128,0.2875997997226901
2015-01-09 09:29:00,0.5611730645507182,0.5600833711888411,0.5624094834522344,0.5639559849704776,0.3378519225644761
2015-01-09 09:30:00,0.563022732146687,0.5609384603051604,0.561336694737971,0.5615942028985508,0.3114934064719319
2015-01-09 09:31:00,0.5605028951318896,0.5581059776073545,0.5612830553022583,0.5614600107353729,0.3100134561997786
2015-01-09 09:32:00,0.5605833154621487,0.557785319188735,0.5580646891594698,0.5580246913580247,0.27410915677623343
2015-01-09 09:33:00,0.5569375938237191,0.5556208748630516,0.5573405567773424,0.5588566827697257,0.2965069291611195
2015-01-09 09:34:00,0.5573128886982635,0.5578922053282742,0.5586010835166011,0.5609232420826622,0.35043334419490424
2015-01-09 09:35:00,0.5603420544713704,0.5581059776073545,0.5590301990023061,0.5591787439613523,0.32870096206772603
2015-01-09 09:36:00,0.5580098648938452,0.5565561285840257,0.5592983961808713,0.559098228663446,0.3276908749344582
2015-01-09 09:37:00,0.5581170920008582,0.5554872671886271,0.5559191117309448,0.5557434245840049,0.28798127146904373
2015-01-09 09:38:00,0.5549002787904782,0.5542847981188039,0.5562141286273663,0.5577294685990335,0.3417693284048347
2015-01-09 09:39:00,0.55669633283294,0.5543649627234597,0.5576355736737648,0.5582125603864743,0.3546076684720084
2015-01-09 09:40:00,0.5572860819215095,0.555754482537477,0.5578769511344737,0.5590177133655398,0.37650130440923524
2015-01-09 09:41:00,0.5581170920008582,0.5569569516073001,0.5594593144880111,0.5593666129898018,0.38624533145652407
2015-01-09 09:42:00,0.5587336478661808,0.5560751409560964,0.5563482272166489,0.556441223832528,0.34090213027119176
2015-01-09 09:43:00,0.5557580956465791,0.5538572535606452,0.5558386525773749,0.5552066559312943,0.3236349898474396
2015-01-09 09:44:00,0.5542569161484026,0.5554872671886271,0.5555972751166651,0.5593397745571655,0.43394375497541493
2015-01-09 09:45:00,0.5583583529916365,0.5566095716537962,0.5571796384702035,0.5572463768115936,0.4002331723267994
2015-01-09 09:46:00,0.5562138108513834,0.5540710258397246,0.5564823258059315,0.5574074074074078,0.4043111499861927
2015-01-09 09:47:00,0.5569644006004713,0.554017582769954,0.5559459314488002,0.5559044551798173,0.37989520572138186
2015-01-09 09:48:00,0.5553291872185286,0.5532159367234053,0.5561068497559409,0.5558239398819111,0.37857625343045415
2015-01-09 09:49:00,0.5547394381299591,0.5548993934211586,0.5562677680630799,0.5583735909822867,0.448385750091431
2015-01-09 09:50:00,0.5575005361355347,0.5547925072816184,0.5537467145845625,0.5539720880300587,0.37464891535086675
2015-01-09 09:51:00,0.5530506111945104,0.5518798599791568,0.5544440272488327,0.5556360708534616,0.41627432694695343
2015-01-09 09:52:00,0.5549002787904782,0.5532426582582906,0.5558386525773749,0.5558507783145457,0.4216486778476303
2015-01-09 09:53:00,0.5549538923439843,0.5528418352350162,0.5542831089416937,0.5556360708534616,0.41775962504462905
2015-01-09 09:54:00,0.554766244906713,0.5528418352350162,0.5548195032988259,0.554347826086957,0.3942625115399291
2015-01-09 09:55:00,0.5532918721852886,0.5518531384442724,0.5543367483774064,0.5537305421363392,0.383142141116339
2015-01-09 09:56:00,0.5528629637572373,0.5528685567699005,0.5543635680952637,0.5563875469672563,0.45886079752625053
2015-01-09 09:57:00,0.5551683465580104,0.5544451273281146,0.5565359652416451,0.558185721953838,0.5038723538469305
2015-01-09 09:58:00,0.5570984344842373,0.5544184057932284,0.5560800300380837,0.5560118089103598,0.45757035678272534
2015-01-09 09:59:00,0.5552487668882695,0.5542313550490343,0.5565627849595023,0.5574342458400432,0.4928683397683118
2015-01-09 10:00:00,0.5564282650654078,0.5551666087700085,0.5579037708523309,0.5586956521739133,0.5227903146019833
2015-01-09 10:01:00,0.5574737293587817,0.5555674317932828,0.5590033792844498,0.5590713902308098,0.5317050170821026
2015-01-09 10:02:00,0.5579294445635861,0.5560751409560964,0.5590838384380188,0.5596349973161567,0.5454717108856231
2015-01-09 10:03:00,0.5588676817499469,0.5564492424444865,0.5592983961808713,0.5587761674718195,0.5221714265118191
2015-01-09 10:04:00,0.557822217456573,0.5558079256072466,0.5587351821058837,0.5593129361245301,0.5365873409757809
2015-01-09 10:05:00,0.5584387733218956,0.5558079256072466,0.5587888215415973,0.5582393988191088,0.5061215202642427
2015-01-09 10:06:00,0.5573933090285226,0.555941533281672,0.5588424609773108,0.5592055823939877,0.5338637175480028
2015-01-09 10:07:00,0.5582511258846243,0.5555139887235123,0.5584669849273185,0.5579710144927539,0.4981116202646592
2015-01-09 10:08:00,0.5569107870469661,0.5550864441653527,0.5580915088773262,0.5578904991948477,0.49577973063711
2015-01-09 10:09:00,0.5571252412609913,0.5544451273281146,0.556965080727351,0.5565217391304342,0.4566424037538905
2015-01-09 10:10:00,0.5554900278790478,0.5528151137001309,0.5564823258059315,0.555958132045089,0.4411980486906504
2015-01-09 10:11:00,0.5549002787904782,0.5526280629559368,0.5542831089416937,0.5540794417606012,0.3934312808772822
2015-01-09 10:12:00,0.5531846450782756,0.5514255938861137,0.5547122244273988,0.5547772410091243,0.4201862423572375
2015-01-09 10:13:00,0.5539084280506112,0.5521737968628919,0.555409537091669,0.5557702630166395,0.45713683608554495
2015-01-09 10:14:00,0.5549270855672312,0.5533762659327159,0.5561068497559409,0.5571926999463228,0.5062015065814252
2015-01-09 10:15:00,0.5562674244048895,0.5546856211420783,0.5577964919809038,0.5578099838969406,0.5263974259442773
2015-01-09 10:16:00,0.5566695260561869,0.5539641397001853,0.5558922920130884,0.5568169618894263,0.493901996684785
2015-01-09 10:17:00,0.5559993566373582,0.5547925072816184,0.5574478356487687,0.5568706387546971,0.4958502009955951
2015-01-09 10:18:00,0.5558385159768391,0.5543115196536892,0.5566700638309277,0.5581588835212026,0.5417734577644941
2015-01-09 10:19:00,0.5570984344842373,0.5544985703978842,0.5575551145201949,0.5581588835212026,0.5417734577644941
2015-01-09 10:20:00,0.5574201158052756,0.5547390642118488,0.5586547229523147,0.5584809447128292,0.5536684660969255
2015-01-09 10:21:00,0.5574737293587817,0.5555941533281672,0.5589229201308799,0.559447128287708,0.5884811788049806
2015-01-09 10:22:00,0.5587872614196869,0.5566362931886815,0.5600761679987123,0.5600107353730541,0.6079018093709304
2015-01-09 10:23:00,0.5590017156337121,0.5567431793282207,0.5598079708201471,0.5595544820182505,0.5858363172065261
2015-01-09 10:24:00,0.5585728072056608,0.5567431793282207,0.5601029877165686,0.5603864734299515,0.6159221564243897
2015-01-09 10:25:00,0.5594842376152696,0.5569302300724157,0.5605052834844173,0.5603327965646807,0.6130878313357246
2015-01-09 10:26:00,0.5597791121595539,0.5571440023514951,0.5607198412272707,0.560842726784756,0.6321926804524506
2015-01-09 10:27:00,0.5590285224104652,0.5570103946770706,0.5605589229201309,0.5608695652173914,0.6332242289153169
2015-01-09 10:28:00,0.559886339266567,0.5583464714213182,0.5612294158665447,0.5622114868491677,0.6819574560052118
2015-01-09 10:29:00,0.5611730645507182,0.5584533575608583,0.5615512524808235,0.561969940955449,0.6664044567359099
2015-01-09 10:30:00,0.5611462577739652,0.5586404083050533,0.5618999088129586,0.5616478797638225,0.6452732663804179
2015-01-09 10:31:00,0.5608781900064339,0.5581861422120094,0.5603711848951347,0.5601449275362311,0.5565774491148667
2015-01-09 10:32:00,0.5592697834012443,0.557411217700345,0.5605321032022745,0.5609500805152976,0.5919490123371299
2015-01-09 10:33:00,0.55999356637358,0.557865483793389,0.560317545459422,0.560359634997317,0.559484487394078
2015-01-09 10:34:00,0.5593502037315035,0.5573577746305745,0.5605321032022745,0.5607890499194843,0.5791919342216213
2015-01-09 10:35:00,0.5598059189363069,0.557411217700345,0.5604516440487046,0.5600912506709612,0.5402536163886787
2015-01-09 10:36:00,0.5590553291872191,0.5562354701654071,0.5590570187201633,0.5587224906065487,0.4730702408048155
2015-01-09 10:37:00,0.5577149903495608,0.556315634770062,0.5592447567451595,0.5596618357487921,0.5206201430306377
2015-01-09 10:38:00,0.5587872614196869,0.556395799374716,0.5590033792844498,0.5590445517981752,0.49135179429977066
2015-01-09 10:39:00,0.5581438987776113,0.556502685514257,0.5594861342058675,0.5598228663446063,0.5301208963710232
2015-01-09 10:40:00,0.5588944885266991,0.556315634770062,0.5590033792844498,0.5585346215780991,0.47062500660527323
2015-01-09 10:41:00,0.5580902852241043,0.5555139887235123,0.5583865257737486,0.5581588835212026,0.4545994747621252
2015-01-09 10:42:00,0.5571520480377434,0.5547123426769636,0.5583597060558914,0.5582125603864743,0.4576397708072974
2015-01-09 10:43:00,0.5573128886982635,0.5543649627234597,0.557233277905917,0.5576757917337636,0.43332059212428614
2015-01-09 10:44:00,0.55669633283294,0.5541511904443785,0.5576623933916212,0.5570853462157812,0.40765811335913593
2015-01-09 10:45:00,0.5561601972978765,0.5532693797931758,0.5567237032666412,0.5562801932367156,0.3750406021957833
2015-01-09 10:46:00,0.5553828007720356,0.5538572535606452,0.5569114412916374,0.5575147611379494,0.4524091523405375
2015-01-09 10:47:00,0.556803559939953,0.5544718488629989,0.5570187201630636,0.556924315619967,0.42675761086441166
2015-01-09 10:48:00,0.5560797769676173,0.5537770889559903,0.557233277905917,0.557487922705314,0.46042180920861003
2015-01-09 10:49:00,0.5565622989491739,0.5545787350025391,0.5578769511344737,0.557353730542137,0.4540102824066495
2015-01-09 10:50:00,0.5565086853956687,0.5538305320257599,0.5568041624202111,0.5569511540526033,0.43446395089125034
2015-01-09 10:51:00,0.5559725498606052,0.5549261149560429,0.5565091455237887,0.5579710144927539,0.49790109039493957
2015-01-09 10:52:00,0.5570716277074843,0.5549261149560429,0.5578501314166173,0.558668813741277,0.536724206735458
2015-01-09 10:53:00,0.5580366716705982,0.5554071025839722,0.5588424609773108,0.5582662372517442,0.513778475903568
2015-01-09 10:54:00,0.5574201158052756,0.5555941533281672,0.5586547229523147,0.5588566827697257,0.5469371364334747
2015-01-09 10:55:00,0.5581438987776113,0.5554605456537427,0.5582792469023223,0.5579173376274822,0.49345972454305426
2015-01-09 10:56:00,0.5570984344842373,0.5561018624909817,0.5585474440808875,0.5593934514224363,0.5707697727867451
2015-01-09 10:57:00,0.5583851597683895,0.5569035085375313,0.5598347905380026,0.5596886741814284,0.5846331525084272
2015-01-09 10:58:00,0.5587068410894269,0.556315634770062,0.5590033792844498,0.55979602791197,0.5898405701010752
2015-01-09 10:59:00,0.558921295303453,0.5567164577933363,0.5596202327951509,0.5594202898550726,0.5653634342759101
2015-01-09 11:00:00,0.5585460004289087,0.5572508884910352,0.560049348280856,0.5605206655931294,0.6200613584855463
2015-01-09 11:01:00,0.5596450782757878,0.5566897362584502,0.5598347905380026,0.5600644122383249,0.5895927506540476
2015-01-09 11:02:00,0.5594038172850095,0.5566362931886815,0.5589497398487362,0.5590177133655398,0.5257649417294713
2015-01-09 11:03:00,0.5572324683680034,0.5556743179328221,0.5582256074666088,0.5594202898550726,0.5477476830537632
2015-01-09 11:04:00,0.5585191936521556,0.5569569516073001,0.5598616102558598,0.5606548577563073,0.6086058230958873
2015-01-09 11:05:00,0.5597254986060478,0.5568500654677608,0.5596470525130082,0.5596618357487921,0.5495157309031657
2015-01-09 11:06:00,0.558840874973193,0.5561018624909817,0.5589497398487362,0.5589371980676328,0.510559940214133
2015-01-09 11:07:00,0.5579026377868321,0.5553803810490878,0.5580110497237563,0.5577563070316698,0.4540680120728674
2015-01-09 11:08:00,0.5569107870469661,0.5542847981188039,0.557233277905917,0.5571658615136874,0.4285361875264248
2015-01-09 11:09:00,0.5560797769676173,0.5537236458862198,0.5570991793166336,0.5571926999463228,0.4302090935478453
2015-01-09 11:10:00,0.5564550718421617,0.5554605456537427,0.5577160328273347,0.5579710144927539,0.4781979387701753
2015-01-09 11:11:00,0.5572324683680034,0.5547657857467341,0.5569382610094937,0.5573805689747715,0.449220460057249
2015-01-09 11:12:00,0.5565891057259278,0.5542313550490343,0.5575551145201949,0.557353730542137,0.4478918789077618
2015-01-09 11:13:00,0.5565622989491739,0.5559148117467876,0.5578501314166173,0.5592860976918956,0.5579712411786312
2015-01-09 11:14:00,0.5583851597683895,0.5556475963979377,0.5575551145201949,0.5576221148684919,0.4756823848620207
2015-01-09 11:15:00,0.556830366716706,0.5542313550490343,0.556965080727351,0.557487922705314,0.4696667423780889
2015-01-09 11:16:00,0.55669633283294,0.5537503674211042,0.5571796384702035,0.5566290928609767,0.4320115425693706
2015-01-09 11:17:00,0.5554900278790478,0.5527883921652466,0.5559995708845138,0.5555555555555554,0.3899278272425338
2015-01-09 11:18:00,0.5545517906926869,0.5518531384442724,0.5553558976559572,0.5549114331723022,0.3668375853044506
2015-01-09 11:19:00,0.5539620416041182,0.5518798599791568,0.5549267821702513,0.5555287171229208,0.4054925931938792
2015-01-09 11:20:00,0.554685824576453,0.5520401891884674,0.5557045539880923,0.5551529790660226,0.39074040596723814
2015-01-09 11:21:00,0.5543373364786617,0.5523608476070869,0.5557850131416613,0.555958132045089,0.44087217197572715
2015-01-09 11:22:00,0.5550611194509973,0.5528952783047867,0.5565359652416451,0.5566827697262484,0.4825679218780882
2015-01-09 11:23:00,0.5557580956465791,0.5528418352350162,0.551896154052459,0.5512614063338699,0.3088230042291733
2015-01-09 11:24:00,0.5498069912073773,0.5478716297464121,0.5497773963417902,0.5491411701556626,0.2681593007410705
2015-01-09 11:25:00,0.5485202659232251,0.5456002992811904,0.5477927372204041,0.5479334406870633,0.24811801029179653
2015-01-09 11:26:00,0.547367574522839,0.5462950591881999,0.5485705090382442,0.5490606548577563,0.30330736681861875
2015-01-09 11:27:00,0.548386232039459,0.5472570344440584,0.5496432977525068,0.5493558776167475,0.31750614784662073
2015-01-09 11:28:00,0.5482521981556938,0.5459744007695804,0.5490264442418065,0.5490606548577563,0.3110326256906268
2015-01-09 11:29:00,0.5481181642719277,0.545386527002111,0.5485168696025315,0.5481749865807837,0.2918107516442556
2015-01-09 11:30:00,0.5472335406390738,0.5443711086764829,0.5429383682883646,0.5424584004294148,0.20412396953927137
2015-01-09 11:31:00,0.5413360497533772,0.5412981321647115,0.5425628922383732,0.544981213097155,0.30832889797052565
2015-01-09 11:32:00,0.5438022732146686,0.5411912460251713,0.541007348602693,0.5414922168545351,0.2599476629825149
2015-01-09 11:33:00,0.5406658803345485,0.5394810677925346,0.5411146274741183,0.5412238325281802,0.25661200874545553
2015-01-09 11:34:00,0.5408803345485738,0.5396413970018434,0.5412487260634018,0.543236714975845,0.32999150375313185
2015-01-09 11:35:00,0.5425155479305173,0.5419394490019513,0.5438770584133445,0.5455448201825019,0.40356417842031916
2015-01-09 11:36:00,0.5445796697405112,0.5420463351414906,0.544359813334764,0.544632313472893,0.386465642622585
2015-01-09 11:37:00,0.5438022732146686,0.5424738796996502,0.5435552217990667,0.5432903918411167,0.36216443360938977
2015-01-09 11:38:00,0.5417917649581816,0.5404964861181627,0.5422410556240944,0.5417069243156201,0.33536638272035474
2015-01-09 11:39:00,0.541175209092859,0.5388931940250652,0.5411950866276882,0.541277509393451,0.3282724910124259
2015-01-09 11:40:00,0.5406658803345485,0.5388931940250652,0.5418655795741021,0.541841116478798,0.3488760123699357
2015-01-09 11:41:00,0.5413628565301312,0.5398017262111541,0.542294695059808,0.5435856146001079,0.4096770333263763
2015-01-09 11:42:00,0.5424887411537633,0.5416722336531015,0.544011157002628,0.5450617283950621,0.45643392894222834
2015-01-09 11:43:00,0.544231181642719,0.5414050183042525,0.5439306978490581,0.5433977455716592,0.41861600668334614
2015-01-09 11:44:00,0.5424887411537633,0.5396146754669591,0.5416510218312496,0.5432903918411167,0.4162199580385606
2015-01-09 11:45:00,0.5425691614840233,0.5415653475135613,0.5433674837740705,0.5451690821256037,0.47676029780835244
2015-01-09 11:46:00,0.544311601972979,0.5414050183042525,0.5447889288204681,0.5449275362318842,0.4704182881417579
2015-01-09 11:47:00,0.5443652155264851,0.541538625978677,0.5432870246205015,0.544981213097155,0.4722194013969654
2015-01-09 11:48:00,0.5440971477589529,0.5422066643508012,0.5441452555919106,0.5451422436929683,0.47796105143106715
2015-01-09 11:49:00,0.5446064765172633,0.5418592843972956,0.5426701711097994,0.5428341384863122,0.41322925924612125
2015-01-09 11:50:00,0.5418989920651947,0.5398284477460384,0.5432870246205015,0.5433709071390229,0.4337253070552575
2015-01-09 11:51:00,0.5426495818142825,0.5399353338855795,0.5437697795419192,0.5432098765432096,0.42917650781330474
2015-01-09 11:52:00,0.5423279004932451,0.5400422200251187,0.5431261063133608,0.5437198067632858,0.4501994379862646
2015-01-09 11:53:00,0.5429176495818147,0.5402559923041981,0.5438502386954891,0.5435050993022008,0.4432590127511054
2015-01-09 11:54:00,0.5425691614840233,0.5405766507228176,0.5440916161561979,0.5443639291465381,0.48029502528682844
2015-01-09 11:55:00,0.5432929444563581,0.5410576383507468,0.5447352893847555,0.5448470209339771,0.500568404677753
